site,left,right,metric,seed9009_left_minus_right,seed9010_left_minus_right,seed9011_left_minus_right,median_left_minus_right,material_direction
ABBY,daily_0.75,hourly_0.50,abs_resid_lag24,2.3206600625491625e-05,-5.946705913917327e-06,7.382828470903213e-06,7.382828470903213e-06,0
ABBY,daily_0.75,hourly_0.50,sigma_upper_edge,-0.004340277777777778,-0.004807692307692308,-0.0040801886792452835,-0.004340277777777778,0
ABBY,daily_0.75,hourly_0.75,mean_acceptance,0.000330078124999994,0.005177734374999993,0.005242187499999967,0.005177734374999993,0
ABBY,daily_0.75,hourly_0.75,saturation,-0.527044921875,-0.529408203125,-0.540001953125,-0.529408203125,1
ABBY,daily_0.75,hourly_0.75,min_steps_per_tau,12.03902663390302,23.20665839662576,13.531535291437649,13.531535291437649,1
ABBY,daily_0.75,hourly_0.75,max_cross_seed_width_fraction,0.0018033709143141987,0.0018033709143141987,0.0018033709143141987,0.0018033709143141987,0
ABBY,daily_0.75,hourly_0.75,abs_resid_lag24,5.352466768804298e-06,1.6153034171351166e-06,2.803831667841372e-06,2.803831667841372e-06,0
ABBY,daily_0.75,hourly_0.75,sigma_upper_edge,-0.010080645161290322,-0.008272058823529412,-0.0078070405310971345,-0.008272058823529412,0
ABBY,daily_0.75,hourly_1.00,mean_acceptance,0.08823242187499997,0.091919921875,0.08963281249999996,0.08963281249999996,1
ABBY,daily_0.75,hourly_1.00,saturation,-0.532625,-0.53713671875,-0.527619140625,-0.532625,1
ABBY,daily_0.75,hourly_1.00,min_steps_per_tau,12.387962287759514,23.746536551869568,6.7067931883529965,12.387962287759514,1
ABBY,daily_0.75,hourly_1.00,max_cross_seed_width_fraction,0.0015178842582962851,0.0015178842582962851,0.0015178842582962851,0.0015178842582962851,0
ABBY,daily_0.75,hourly_1.00,abs_resid_lag24,2.0545274016070536e-05,-4.207689252688773e-06,5.264680141503497e-06,5.264680141503497e-06,0
ABBY,daily_0.75,hourly_1.00,sigma_upper_edge,-0.0068359375,-0.004261363636363636,-0.004783313679245283,-0.004783313679245283,0
ABBY,daily_0.75,daily_0.50,mean_acceptance,-0.14259179687500007,-0.134625,-0.13860742187500003,-0.13860742187500003,0
ABBY,daily_0.75,daily_0.50,saturation,0.006568359374999999,-0.0009785156250000007,-0.008753906249999999,-0.0009785156250000007,0
ABBY,daily_0.75,daily_0.50,min_steps_per_tau,8.289171024355046,22.580650989354968,5.746305573993265,8.289171024355046,1
ABBY,daily_0.75,daily_0.50,max_cross_seed_width_fraction,-0.003420390787730637,-0.003420390787730637,-0.003420390787730637,-0.003420390787730637,0
ABBY,daily_0.75,daily_0.50,abs_resid_lag24,-2.145352599258743e-05,-7.052222865122637e-06,-1.7556432545084988e-05,-1.7556432545084988e-05,0
ABBY,daily_0.75,daily_0.50,sigma_upper_edge,0.0,0.0,0.00029481132075471697,0.0,0
ABBY,daily_0.75,daily_1.00,mean_acceptance,0.08782812499999998,0.08841015624999998,0.09110351562499996,0.08841015624999998,1
ABBY,daily_0.75,daily_1.00,saturation,0.004089843749999999,-0.0038242187500000004,-0.005820312500000001,-0.0038242187500000004,0
